StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,demo_1,demo_2,demo_3,demo_4,demo_5,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,TAS_21,TAS_22,TAS_23,TAS_24,TAS_25,TAS_26,TAS_27,TAS_28,TAS_29,TAS_30,TAS_31,TAS_32,TAS_33,TAS_34,M5_1,M5_2,M5_3,M5_4,M5_5,M5_6,M5_7,M5_8,M5_9,M5_10,M5_11,M5_12,M5_13,M5_14,M5_15,M5_16,M5_17,M5_18,M5_19,M5_20,M5_21,M5_22,M5_23,M5_24,M5_25,M5_26,M5_27,M5_28,M5_29,M5_30,M5_31,M5_32,M5_33,M5_34,M5_35,M5_36,M5_37,M5_38,M5_39,M5_40,M5_41,M5_42,M5_43,M5_44,M5_45,M5_46,M5_47,M5_48,M5_49,M5_50,Time_1,Time_2,Time_3,GamesGeneral_2,GamesGeneral_3,GamesGeneral_4,GamesGeneral_5,GamesGeneral_6,GamesGeneral_7,GamesGeneral_8,GamesGeneral_9,GamesGeneral_10,GamesGeneral_11,GamesGeneral_12,GamesGeneral_13,GamesGeneral_14,GamesGeneral_15,GamesGeneral_16,GamesGeneral_17,GamesGeneral_18,GamesGeneral_19,GamesGeneral_20,GamesGeneral_21,GamesGeneral_22,GamesGeneral_23,GamesDFS_1,GamesDFS_2,GamesDFS_3,GamesDFS_4,GamesDFS_5,GamesDFS_6,GamesDFS_7,GamesDFS_8,GamesDFS_9,GamesSOARS_1,GamesSOARS_2,GamesSOARS_3,GamesSOARS_4,GamesSOARS_5,GamesSOARS_6,GamesSOARS_7,GamesSOARS_8,GamesSOARS_9,GamesSOARS_10,GamesPresence_2,GamesPresence_3,GamesPresence_4,GamesITC_1,GamesITC_2,GamesITC_3,GamesITC_4,GamesITC_5,GamesITC_6,GamesITC_7,GamesITC_8,GamesITC_9,GamesITC_10,GamesITC_11,GamesITC_12,GamesITC_13,GamesITC_14,GamesITC_15,GamesITC_16,GamesITC_17,GamesITC_18,GamesITC_19,GamesITC_20,GamesITC_21,GamesITC_22,GamesITC_23,GamesITC_24,GamesITC_25,GamesITC_26,GamesITC_27,GamesITC_28,GamesITC_29,GamesITC_30,GamesITC_31,GamesITC_32,GamesITC_33,GamesITC_34,GamesITC_35,GamesITC_36,GamesITC_37,GamesITC_38,GamesITC_39,GamesITC_40,GamesITC_41,GamesITC_42,GamesITC_43,GamesITC_44,MoviesGeneral_2,MoviesGeneral_3,MoviesGeneral_4,MoviesGeneral_5,MoviesGeneral_6,MoviesGeneral_7,MoviesGeneral_8,MoviesGeneral_9,MoviesGeneral_10,MoviesGeneral_11,MoviesGeneral_12,MoviesGeneral_13,MoviesGeneral_14,MoviesGeneral_15,MoviesGeneral_16,MoviesGeneral_17,MoviesGeneral_18,MoviesGeneral_19,MoviesGeneral_20,MoviesGeneral_21,MoviesGeneral_22,MoviesGeneral_23,MoviesDFS_1,MoviesDFS_2,MoviesDFS_3,MoviesDFS_4,MoviesDFS_5,MoviesDFS_6,MoviesDFS_7,MoviesDFS_8,MoviesDFS_9,MoviesSOARS_1,MoviesSOARS_2,MoviesSOARS_3,MoviesSOARS_4,MoviesSOARS_5,MoviesSOARS_6,MoviesSOARS_7,MoviesSOARS_8,MoviesSOARS_9,MoviesSOARS_10,MoviesPresence_2,MoviesPresence_3,MoviesPresence_4,MoviesITC_1,MoviesITC_2,MoviesITC_3,MoviesITC_4,MoviesITC_5,MoviesITC_6,MoviesITC_7,MoviesITC_8,MoviesITC_9,MoviesITC_10,MoviesITC_11,MoviesITC_12,MoviesITC_13,MoviesITC_14,MoviesITC_15,MoviesITC_16,MoviesITC_17,MoviesITC_18,MoviesITC_19,MoviesITC_20,MoviesITC_21,MoviesITC_22,MoviesITC_23,MoviesITC_24,MoviesITC_25,MoviesITC_26,MoviesITC_27,MoviesITC_28,MoviesITC_29,MoviesITC_30,MoviesITC_31,MoviesITC_32,MoviesITC_33,MoviesITC_34,MoviesITC_35,MoviesITC_36,MoviesITC_37,MoviesITC_38,MoviesITC_39,MoviesITC_40,MoviesITC_41,MoviesITC_42,MoviesITC_43,MoviesITC_44,Condition
15/10/2019 19:08,15/10/2019 19:38,0,100,1832,1,15/10/2019 19:38,R_1lyMJ9WdHY7eucn,NA,anonymous,EN,2,2,1,usa,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,5,5,1,2,1,4,4,5,1,2,5,4,2,2,1,5,5,1,2,1,1,1,4,4,1,1,1,5,1,2,5,1,5,1,3,4,4,2,2,5,2,1,5,5,2,1,4,3,4,2,4,5,5,Guild Wars 2,MMORPG/Fantasy,"Guild Wars 2 takes place in Tyria and you are trying to reunite a guild, Destiny's Edge, in order to fight the Elder Dragons that are awakening from their slumbers",4,12,NA,NA,NA,NA,NA,1,1,NA,NA,"Well aside from myself, also known as The Commander, my other favorite character is Braham Eirsson. Braham is a Norn Guardian.  He considers the Commander his best friend and would do anything for us.",Braham is definitely a good character,He travels with me to many different places and helps me fight the evil lurking around Tyria,1,1,1,1,5,2,4,3,4,4,4,2,4,5,6,6,6,6,3,3,3,7,3,1,5,5,6,5,4,4,5,4,5,5,5,5,2,2,1,1,5,4,1,2,1,4,4,2,4,5,4,2,2,5,1,4,4,4,4,2,2,4,5,2,5,4,4,4,4,4,4,Grey's Anatomy,Medical Drama,5 interns work at a hospital and solve medical cases while also getting wrapped up in other dramas such as relationships and family.,3,5,NA,NA,NA,1,NA,NA,1,NA,NA,"My favorite character is George.  He is the one that is more quiet and reserved.  He's kind of a doormat to people and people make fun of him because he is the underdog, but that is why I like him.",This character is definitely good.  He might make some mistakes but overall his character is good.,This character solves medical cases and performs surgeries to save peoples lives.,6,1,5,1,5,4,3,1,3,3,3,1,1,3,2,2,6,7,2,3,7,7,6,1,6,5,4,5,1,4,5,5,5,5,5,5,1,4,1,1,5,4,1,4,4,3,1,4,4,5,4,2,4,1,2,2,3,4,1,4,2,2,5,4,5,1,4,1,2,1,4,2
15/10/2019 19:13,15/10/2019 19:41,0,100,1673,1,15/10/2019 19:41,R_2QL0eLcpMjijkgB,NA,anonymous,EN,1,2,1,usa,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4,4,2,5,3,2,4,1,3,4,4,3,4,1,2,3,5,4,4,4,4,3,4,3,4,2,2,4,2,5,2,5,4,2,4,4,4,1,4,4,5,4,4,3,2,3,4,4,4,3,3,5,4,World of Warcraft,Mmorpg. Action adventure fantasy.,You create a character and do quest throughout different continents. Fighting bad guys and getting gear.,3.5,26,NA,NA,NA,NA,NA,1,NA,NA,1,"There are many main characters, I guess Sylvanas.",Bad,Lead the Horde.,5,5,2,5,2,4,5,5,5,5,5,5,5,5,4,7,5,7,7,2,7,7,7,1,7,7,7,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,2,2,4,5,5,5,1,5,5,2,5,5,5,5,5,5,5,1,5,Supernatural,Sci-fi horror fiction.,Two brothers travel around the country and fight demons and monsters together.,7,25,NA,NA,NA,1,NA,NA,NA,1,NA,"Dean Winchester. He's funny and quirky, but knows when to be serious and very protective.",I feel like he is good.,"Protect his brother and save lives of people from demons, spirits, vampires, etc.",5,2,4,5,6,4,3,4,4,5,3,3,5,4,4,6,5,7,4,3,6,7,5,4,6,6,6,4,2,4,4,5,4,5,5,5,4,5,5,4,5,5,2,5,5,3,2,5,4,5,5,3,5,1,4,3,4,5,1,5,4,2,4,4,5,2,5,2,3,1,4,2
15/10/2019 19:27,15/10/2019 19:43,0,100,933,1,15/10/2019 19:43,R_xFM3kxDqXmg6xt7,NA,anonymous,EN,1,1,2,usa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,1,5,5,2,1,4,5,1,5,1,4,1,5,1,5,1,1,1,5,4,4,1,5,1,5,1,1,4,5,4,5,1,3,5,5,1,5,1,4,1,5,1,1,1,2,3,2,Tom Clancy's The Division Two,Third Person Shooter RPG,"Tasked as a government sleeper agent, you are required to take back control of the city of Washington DC after the events of a near apocalyptic event.",4,20,NA,NA,NA,NA,NA,1,NA,NA,1,I am my own favorite main character as the characters in the game just merely serve to house the rpg elements.,I am a good character because I am attempting to restore order and democracy to a world which has resorted to disorder and chaos.,You are required to fight back and kill various enemy factions which have taken over control of the city and expanded their influence over the defenseless citizens.,7,7,1,1,1,5,5,5,5,5,5,2,1,5,1,7,7,7,7,1,7,7,1,1,5,5,5,1,1,1,5,1,4,1,5,1,1,1,5,1,4,1,1,5,5,1,1,1,2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,House,Drama,"House, a brilliant and gifted doctor is tasked with medical cases that ordinary practitioners cannot solve. Through shred medical work and extreme medical ethics violations, House typically saves lives others are unable to.",1,5,NA,NA,NA,NA,NA,1,1,NA,NA,"House is a person who does not care what the rules are. This person does whatever it takes to do the right thing. Despite their pain, this character perseveres through the struggles in their life in order to accomplish the goal of saving lives.",This character is more bad than good. There is a reason that medicine has codified a set of rules and ethics and it is for the years and years where poor or irresponsible medical care has cost the lives and suffering of thousands of people. Breaking these rules is inherently immoral regardless of how many lives are saved.,This character is required to use their superior intellect and willingness to break the rules and protocol to save lives others cannot.,1,1,1,1,1,5,4,5,5,5,5,4,2,5,1,7,7,7,7,1,7,6,1,1,1,1,1,1,1,1,4,4,5,4,2,5,1,4,1,1,5,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
15/10/2019 19:05,15/10/2019 19:52,0,100,2780,1,15/10/2019 19:52,R_dg98hxFT3KrYP5f,NA,anonymous,EN,2,2,2,usa,3,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5,5,1,4,1,4,4,5,1,2,5,2,4,2,1,4,5,3,3,1,2,1,4,3,1,2,2,4,1,3,5,4,3,3,2,4,3,2,2,4,5,1,5,5,3,2,2,1,3,4,4,3,3,Skyrim.,Fantasy/Adventure.,"You're a recently released prisoner in the region of Skyrim, choosing to live as you'd like. However, a prophecy seems to be looming over your head that could be the key to saving the world.",7,2,NA,NA,NA,1,NA,NA,1,NA,NA,"Marcurio, the mage I picked up in Riften. He's my constant companion, with me on all my quests. He's one of the more interesting companions you could have in the game, and is virtually indestructible.","He's very neutral. He sometimes insults your character, but also seems to really care about them if there is danger afoot.","He doesn't do much of anything unless you hire him as your companion. After that, he'll help you out in battles and even carry some of your items.",5,3,1,1,1,4,3,5,4,5,3,2,2,4,2,6,6,7,7,1,6,7,1,4,7,3,6,5,1,5,5,5,5,5,5,4,5,5,4,1,5,4,3,4,5,1,1,1,5,5,5,4,2,1,4,2,5,4,1,4,2,4,5,4,5,5,5,2,4,1,4,GLOW is a series on Netflix.,It's a comedy/drama.,GLOW is about an actress who joins the cast of a female-centered wrestling TV show in the 1980s. The series follows the cast from a relatively inexperienced group of amateur wrestlers to what will hopefully be a more polished promotion.,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,"My favorite main character in the show is probably Sam, the creator and director of the show. He's a former horror film director who is a classic ""jerk with a heart of gold"". His character has really grown since the beginning of the show. He was, at first, a misogynist who only cared about how much money the show would make, but he really grew to care about the cast over time, and developing a very loving relationship with his teenage daughter, who idolizes him as a director.","Admittedly, he's still kind of a jerk, but I would say that Sam is definitely trending good as the show goes on.",He is the director and creator of a wrestling television show.,5,1,1,1,3,4,3,4,4,3,4,3,2,4,3,6,7,7,5,1,7,7,3,1,5,3,2,4,1,5,5,5,4,4,4,2,1,4,2,1,5,2,3,4,4,1,1,1,4,4,3,1,4,1,1,1,1,2,4,1,1,1,5,3,5,2,1,1,1,1,1,2
15/10/2019 19:11,15/10/2019 19:53,0,100,2502,1,15/10/2019 19:53,R_23efNPcdMi9BUnJ,NA,anonymous,EN,4,2,1,usa,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,4,1,3,1,5,1,1,5,2,1,1,5,4,4,3,5,1,2,2,5,4,4,1,5,2,1,1,5,1,5,2,4,2,5,5,5,4,4,5,5,1,4,5,5,2,4,4,4,Zynga poker,Cards,You play texas holdem poker against other people around the world. U bet fake money and the best hand wins,7,25,1,NA,NA,NA,NA,NA,NA,NA,1,The dealer. She gives me great hands. I win a lot because of her.,Good,She deals everyons cards.,7,2,2,2,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,2,6,6,2,2,7,7,7,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,2,2,4,4,4,4,4,4,4,2,4,The Originals,Fantasy,Its about the 5 original vampires. They are from the same family. And they basically try taking over New Orleans.,3.1,5,NA,NA,NA,NA,NA,1,NA,1,NA,His name is Clouse. He is the evil brother but he has the biggest heart. His family always betrays him so he keeps them steaked and in coffins quite a bit. He is very atractive and captivating.,Mostly bad but also good,Protect his family. Feed on the blood of humans. And take over New Orleans.,1,1,1,1,6,5,5,5,5,5,5,5,4,5,6,6,6,6,6,2,6,2,2,2,7,7,7,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,4,4,2,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,2
15/10/2019 19:39,15/10/2019 19:56,0,100,1005,1,15/10/2019 19:56,R_2c1kLZwe8ghIpyo,NA,anonymous,EN,2,1,1,usa,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,3,4,4,2,3,2,2,5,3,1,3,3,4,2,3,1,5,5,4,1,3,3,3,2,3,2,3,2,5,1,5,3,3,2,5,1,3,1,2,4,4,1,3,4,5,1,4,3,3,3,3,4,3,My time at Portia.,"Simulation, harvest moon like game",My time at Portia is a life simulation game in which you move to a town and literally help build it.,7,14,NA,NA,NA,NA,NA,1,1,NA,1,There is only one character in this game and he is your avatar.,I think he is good since he likes to help people,He is required to help people build and repair items they need to make a living.,2,4,6,2,2,5,4,5,5,5,5,5,5,4,4,6,6,6,6,5,6,6,6,6,7,5,5,4,2,4,4,4,5,5,4,4,4,4,4,2,5,4,3,4,5,4,2,4,4,2,4,4,4,4,1,1,4,3,1,3,3,5,5,3,4,4,4,4,4,1,4,El Camino.,"Drama, crime drama",It is a continuation of the show Breaking Bad about what happens to the character Jesse after the series ends.,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,Jesse Pinkman is trying to get his freedom after a horrible ordeal.,He is neither good nor bad but I want to see him get his freedom.,He has to try to escape the law surrounding him.,2,3,5,2,4,2,3,3,3,5,3,2,5,4,2,4,2,7,2,7,6,7,6,1,3,6,4,4,2,4,4,5,5,5,4,5,2,5,4,2,5,3,2,4,3,3,1,4,5,5,3,2,4,2,1,1,3,4,1,3,4,1,5,3,5,3,3,3,4,1,2,1
15/10/2019 19:30,15/10/2019 19:57,0,100,1622,1,15/10/2019 19:57,R_3fjar6iolgNTrs8,NA,anonymous,EN,3,2,1,usa,2,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,5,5,3,5,1,2,1,3,4,5,2,2,4,2,1,1,2,1,4,3,5,1,2,3,3,1,3,1,1,1,3,3,4,2,3,1,5,1,4,4,5,4,5,5,1,3,3,5,4,2,5,4,3,Line play,"It is a kids game, but there are lots of adults who play it.","you make a character, have a house with a garden and perform quests for gems.",6.1,7,1,NA,NA,NA,NA,NA,1,NA,NA,my character,good,"The character is required to perform tasks for gems. There are also contests that you can compete in for Gacha tickets. You decorate your house. You can add stories, change your garden, clothes, makeup, face, etc. You even have pets. There are 'rare' items that you can win from the gachas. The gachas are limited and always changing. The game always changes. Some of the gachas or quests require cash purchases.",5,4,4,4,4,4,3,4,4,4,4,5,1,3,2,6,6,6,6,2,2,5,2,3,3,1,1,2,2,2,3,4,4,3,4,4,4,4,4,1,4,3,2,4,3,1,1,1,1,2,1,4,3,4,1,3,2,1,1,1,1,1,1,2,4,4,2,1,1,1,2,The Walking Dead,horror,It is apacalyptic times and everyone left is fighting for survival while living in a world full of Zombies and sickness.,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,I like Darryl,I feel he is both but mostly good,He helps his friends with his skills. They are all just trying to survive.,4,2,2,2,3,4,4,4,4,4,4,5,2,4,4,3,5,5,6,2,5,6,4,2,4,3,6,3,3,2,4,4,3,2,3,2,1,2,1,1,3,2,3,3,2,3,2,2,3,3,2,2,3,3,1,1,4,2,2,2,2,2,3,2,3,1,2,2,2,2,2,1
15/10/2019 19:23,15/10/2019 19:57,0,100,2045,1,15/10/2019 19:57,R_2b1Ah75JPvTR3XA,NA,anonymous,EN,3,1,2,usa,2,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,5,5,5,3,1,1,2,1,1,4,1,3,1,5,2,1,5,3,3,5,4,2,3,4,4,2,3,1,2,2,5,1,3,1,4,3,4,2,3,4,5,1,5,5,5,1,4,2,5,1,4,5,5,Dragon quest XI,Japanese role-playing,The main character is the luminary set out to save the world from being taken over by a couple of evil forces,3.1,10,NA,NA,NA,1,NA,NA,1,NA,NA,Jade is my favorite.  I like her special attacks and she is an attractive character,good,To assist the luminary in defeating Mordegon and Calasmos.,3,2,6,4,4,4,2,4,4,5,4,5,5,4,5,7,6,6,6,2,4,7,1,2,7,6,6,4,3,4,4,4,4,5,5,5,5,2,4,3,5,4,1,3,4,2,2,4,4,5,3,2,1,1,1,2,1,2,1,2,3,2,3,1,5,4,3,3,3,1,5,Renegade on Hulu.,90s action show.,"The main character, Reno Raines, has been framed for murder.  He usually helps a bounty hunter get bounties.",5.1,10,NA,NA,NA,1,NA,NA,1,NA,NA,Reno Raines is an ex-cop that is very adept at martial arts and can handle himself well,"more good than bad.  He dresses like an outlaw, but has a good heart.",Help catch bounties as well as clear his name.,3,4,4,5,6,3,2,3,3,3,3,4,4,4,5,7,6,6,6,2,6,6,1,3,7,5,6,4,3,4,4,4,4,4,4,5,4,4,5,5,4,5,2,3,3,4,1,3,3,4,4,2,3,1,1,1,1,2,2,2,3,2,4,3,5,4,3,3,2,1,3,2
15/10/2019 19:34,15/10/2019 20:02,0,100,1648,1,15/10/2019 20:02,R_1lspOubKFdE8xO9,NA,anonymous,EN,3,1,2,usa,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,5,5,1,5,1,4,4,1,2,1,5,2,4,1,1,4,3,2,4,5,3,1,4,1,2,1,3,4,1,5,4,5,3,2,4,4,5,3,2,3,5,2,4,3,2,5,4,4,3,2,2,3,4,mariokart tour,racing,mario and his friends set out on a racing tour of the world.,7,7,1,NA,NA,NA,NA,NA,NA,NA,1,i like the design of the kooplings but right now princess peach happens to be my strongest racer,"well its a good character, and she plays ok, i wish she had better powerups but what can you do she is fast.",get first place,1,1,1,1,1,5,5,4,5,4,4,4,3,3,5,6,3,5,6,3,5,5,3,3,6,2,1,4,1,2,4,4,4,4,4,2,4,3,1,1,4,2,2,3,4,2,1,1,4,4,3,4,1,1,1,1,4,4,1,2,1,1,4,1,4,4,1,1,3,1,4,star trek ds9,science fiction,"The federation takes over an abandoned space station above the planet bajor, The cast has to deal with plot of the weak situations with various alien species while dealing with personal conflict.  The space station is protecting a wormhole to the gamma quadrant .",7,40,NA,NA,NA,NA,NA,1,1,NA,NA,"Rom he is a Ferengi, he starts out as a villain, but through the series you find he is a good father who is loving to his son.  He works in a bar with his brother Quark, and eventually joins the federation as an engineer. He is not very smart but his heart is huge and he tries to do the right thing.","he is a good, although his lust for profits takes over sometimes",he is often comic relief or a plot set up device. I think he showed a moral compass for some of the characters at certain points though. He even helped save the station a time or two from attacks.,3,1,1,1,3,3,3,3,4,4,4,5,5,3,6,3,5,6,7,5,5,6,5,2,4,2,1,4,1,3,4,4,4,4,4,4,1,1,1,2,5,2,4,3,2,1,1,1,4,5,2,1,2,4,1,1,1,1,1,1,1,1,5,2,5,1,1,1,1,1,1,1
15/10/2019 19:32,15/10/2019 20:04,0,100,1928,1,15/10/2019 20:04,R_31GBYCCwMNDXXfE,NA,anonymous,EN,2,1,2,usa,3,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,5,4,4,1,1,1,4,5,1,5,4,5,1,1,2,2,5,5,5,4,2,4,4,2,5,2,1,1,4,1,4,1,5,2,4,1,5,5,5,4,5,5,2,2,5,4,5,1,4,5,4,Zelda breath of the wild,Adventure,You are a warrior who has been asleep for 100 years. I have awoken and need to save the princess from the evil found inside the land of Hyrule.,5,10,NA,NA,NA,1,NA,NA,1,NA,NA,Link is the main character and you explore this land of Hyrule. He has amnesia since he has been asleep for 100 years.,This character is good since he has to defeat the evil Gandorf.,Link is require to go through the whole land and free those that have been trapped by Gandorf.,5,3,6,6,5,4,4,4,4,4,4,4,3,4,5,6,6,6,6,2,6,6,2,2,6,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,4,4,4,4,4,4,1,2,4,4,4,2,4,4,4,4,4,5,4,4,4,4,1,4,I watch the walking dead.,Horror and drama,Survivors of a post apocalyptic world survive zombies and other humans. They have to form communities and defenses to protect each other.,3,3,NA,NA,NA,1,NA,NA,NA,1,NA,My favorite character is Rick Grimes. He is a father and husband who leads his family and friends in this crazy world.,He is mostly good but does have moments where he has to do bad things to protect his group.,They lead their group in the zombie apocalypse.,3,2,5,5,5,3,3,3,3,4,3,2,4,3,5,2,2,6,2,6,6,6,6,2,6,5,6,4,1,4,4,4,5,4,4,4,4,5,4,4,4,4,2,5,4,4,1,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,1
15/10/2019 18:48,15/10/2019 20:07,0,100,4737,1,15/10/2019 20:07,R_AMUpEIDyYtklPHP,NA,anonymous,EN,2,1,1,usa,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,5,1,2,3,5,4,4,4,2,5,2,2,3,2,5,5,4,2,2,2,2,5,4,1,4,2,5,4,3,5,1,4,2,3,5,1,3,3,4,5,1,3,4,5,1,3,2,3,2,2,4,4,Atelier Ayesha: The Alchemist of Dusk,Role-playing Game,"A young herbalist name Ayesha decides to learn how to use Alchemy, hoping that it will help with saving her missing sister. She travels around and has wholesome adventures with her friends while discovering more about the world.",4.9,10,NA,NA,NA,1,NA,NA,1,NA,NA,"Well, there is Linca, a girl that swings around a giant broadsword around in combat like it weighs almost nothing. She shows up pretty early on in the game, and often shows up during events and side stories. Personality-wise, emotions aren't really her strong suit and most of her story arc involves learning how to make friends, find a hobby--be a person.","I would say good, although that might be influenced by events in one of later games in the series, as she shows up in the next two part of this trilogy.","Linca starts off as a bodyguard for a government official, defeating monsters in order to make sure they are able to go out into the field and report about whatever is going on. Eventually this translates into Linca and her partner helping out Ayesha with her alchemy business, since they are all going to the same places anyway.",5,2,4,2,7,4,4,3,4,5,4,5,5,4,3,6,6,5,6,3,4,5,2,3,5,1,2,4,2,5,4,4,4,3,3,5,3,2,2,1,5,2,2,4,4,2,1,3,2,3,2,2,1,2,1,1,2,2,1,2,1,1,3,2,4,2,1,2,2,1,2,She-ra and the Princesses of Power,"Animation, Kids, Action","The formerly evil girl Adora learns that she is actually a force of good, and transforms into the warrior She-ra in order to help stop an interplanetary war.",3,2,NA,NA,NA,NA,NA,1,1,NA,NA,"Entrapta is one f the smartest Princesses in the show, who is always coming up with some new idea or invention. Her insane levels of curiosity often annoyed those around her . Any chance to perform a new science experiment seemed to take precedent over worrying about other's feelings, at least until any issues are brought up several times.","I'd have to say that she is extremely good, despite occasionally being bad. Ultimately, she wants to help everyone and learn more about how the world works. Sometimes that involves making giant death robots.","Entrapta builds machines that often involve both magic and science. She was supposed to help the Rebellion fight the evil Horde, but ended up staying with the Horde and improving their technology instead.",4,2,2,1,7,3,4,3,3,5,3,3,5,4,5,4,6,5,5,2,3,6,3,3,3,1,2,4,3,2,4,4,4,4,3,5,2,3,2,1,5,3,2,4,2,1,1,3,4,4,2,1,3,1,1,2,3,3,1,1,2,1,4,2,4,2,1,2,2,1,4,1
15/10/2019 19:36,15/10/2019 20:07,0,100,1857,1,15/10/2019 20:07,R_11Z5WYSFL0Xxye8,NA,anonymous,EN,2,2,1,usa,2,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,5,5,2,5,1,2,1,5,4,5,4,2,4,2,1,1,2,2,3,1,4,1,3,2,4,2,4,3,4,4,3,3,2,4,4,2,4,2,4,3,5,4,5,4,2,3,4,4,3,2,4,5,4,The Dragon Age series from Bioware.,Single player RPG.,"It starts with the player character as a Grey Warden recruit. The Grey Wardens are a band of warriors,  the only ones that can end the Blight (an apocalypse like event that occurs periodically). The player character develops into a skilled Grey Warden over the course of the game and ends the Blight at the end of the game.",5,15,NA,NA,NA,NA,NA,1,1,NA,NA,The main character is completely customized by the player.,Good.,End the Blight.,5,5,5,5,5,4,3,4,4,4,4,4,4,4,3,6,6,6,6,2,6,6,2,2,5,5,6,5,2,4,5,4,4,4,4,4,4,4,3,3,5,4,2,4,4,4,2,4,4,4,4,4,3,2,3,3,4,4,2,4,4,4,4,3,4,4,4,4,4,2,4,Bates Motel.,Crime/Horror,"Bates Motel is based on the movie ""Psycho"" and follows Norman Bates through his younger years up to and after the events of the movie. Norman is a mentally ill young man with an overbearing mother and ends up killing people because of his mental illness (and arguably his overbearing mother).",4,10,NA,NA,NA,1,NA,NA,NA,1,NA,Sheriff Alex Romero is the towns Sheriff and a total badass.,Equally good and bad.,He's the towns Sheriff. The town is involved in the drug trade so he tries to balance between his duties as a sheriff and turning a blind eye towards illicit activities in the town (because the towns economy is based in the drug trade and would go under without it). He decides to do the right thing in the end and ends the drug trade by calling the DEA. He also ends up marrying Normans mother.,3,2,2,2,3,4,3,4,4,3,4,4,4,3,2,5,5,5,5,2,5,5,2,2,2,2,2,3,2,2,4,3,4,3,2,4,2,4,4,2,4,2,2,4,2,2,2,2,3,4,2,2,4,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,1
